Income,Credit_Score,Loan_Amount,DTI_Ratio,Employment_Status,Approval
38286.000000,387,15345.000000,22.500000,1,0
52296.000000,433,40129.000000,78.970000,0,0
69134.000000,333,36365.000000,45.800000,1,0
72878.000000,467,13621.000000,27.710000,1,0
57512.000000,520,39626.000000,78.980000,1,0
93380.000000,688,53577.000000,6.940000,1,1
168373.000000,564,1604.000000,11.790000,0,0
191538.000000,433,90397.000000,9.140000,0,0
122704.000000,630,79484.000000,11.580000,0,0
55793.000000,817,16888.000000,49.330000,0,0
28652.000000,691,9316.000000,78.040000,0,0
159384.000000,790,33166.000000,17.140000,1,1
171691.000000,832,68089.000000,3.290000,1,1
111766.000000,618,70390.000000,12.870000,1,0
84901.000000,754,40673.000000,37.550000,1,1
107299.000000,330,74024.000000,33.960000,0,0
187127.000000,757,105041.000000,21.740000,1,1
31021.000000,534,5261.000000,140.780000,1,0
85301.000000,376,5480.000000,42.780000,1,0
166848.000000,710,55748.000000,19.290000,1,1
143725.000000,837,21903.000000,25.550000,0,0
39998.000000,557,27396.000000,38.310000,0,0
127136.000000,477,15824.000000,33.640000,0,0
101188.000000,607,56982.000000,12.380000,1,1
71038.000000,487,37484.000000,57.030000,1,0
21176.000000,319,2287.000000,123.940000,1,0
158168.000000,799,45364.000000,16.100000,1,1
25558.000000,450,6217.000000,194.210000,1,0
148214.000000,669,49047.000000,16.530000,0,0
124424.000000,582,66311.000000,31.920000,1,1
34563.000000,575,14600.000000,91.410000,1,0
103764.000000,318,47597.000000,10.990000,1,0
198505.000000,758,73292.000000,10.870000,1,1
80243.000000,707,32541.000000,10.750000,0,0
162305.000000,493,2755.000000,11.220000,0,0
149344.000000,445,91281.000000,13.790000,1,0
160223.000000,310,7419.000000,20.560000,1,0
107968.000000,756,21123.000000,40.710000,1,1
125207.000000,797,36113.000000,7.940000,0,0
46141.000000,771,7268.000000,11.820000,0,0
48012.000000,742,32679.000000,78.160000,1,0
181854.000000,432,20297.000000,15.380000,1,0
51236.000000,458,24123.000000,80.070000,1,0
79465.000000,452,30488.000000,52.900000,1,0
170824.000000,502,90251.000000,21.210000,1,0
110091.000000,848,49752.000000,42.140000,0,0
40270.000000,739,27282.000000,46.750000,0,0
94035.000000,468,62164.000000,6.670000,0,0
99352.000000,413,25054.000000,25.470000,0,0
82448.000000,721,26262.000000,18.660000,1,1
177624.000000,381,63320.000000,21.890000,1,0
98742.000000,781,31885.000000,34.900000,0,0
145833.000000,475,39937.000000,15.020000,1,0
71787.000000,650,41805.000000,34.740000,0,0
149868.000000,468,114640.000000,29.730000,0,0
144925.000000,412,54228.000000,18.710000,0,0
155928.000000,344,81397.000000,9.790000,1,0
90834.000000,846,3459.000000,52.200000,0,0
96811.000000,782,55887.000000,44.510000,1,1
33065.000000,593,20706.000000,17.000000,1,0
112887.000000,794,63636.000000,17.670000,0,0
95493.000000,471,51062.000000,33.070000,1,0
115936.000000,567,21157.000000,37.880000,1,1
128158.000000,536,79044.000000,6.610000,1,0
185027.000000,360,88054.000000,6.250000,1,0
83367.000000,411,61308.000000,14.930000,1,0
123809.000000,618,34898.000000,7.520000,0,0
130389.000000,313,84117.000000,4.410000,1,0
89702.000000,428,30199.000000,50.170000,1,0
180122.000000,840,118538.000000,12.700000,0,0
61396.000000,548,22170.000000,77.250000,0,0
146169.000000,788,47256.000000,7.120000,1,1
64252.000000,470,11716.000000,51.770000,0,0
81938.000000,712,1694.000000,32.050000,1,1
57552.000000,316,3486.000000,74.120000,1,0
98804.000000,764,9854.000000,32.030000,0,0
58181.000000,762,33039.000000,65.280000,1,0
103387.000000,566,7880.000000,46.590000,0,0
188112.000000,554,106002.000000,7.010000,0,0
36034.000000,743,12917.000000,94.420000,0,0
183046.000000,501,61607.000000,13.680000,0,0
92660.000000,627,25015.000000,20.390000,0,0
154580.000000,780,91952.000000,26.890000,1,1
139714.000000,502,109427.000000,15.220000,1,0
84559.000000,320,31466.000000,43.220000,0,0
85156.000000,513,24696.000000,9.760000,1,0
101323.000000,403,20992.000000,16.490000,0,0
86453.000000,322,50061.000000,53.810000,1,0
61230.000000,356,16083.000000,34.040000,0,0
104986.000000,374,7317.000000,29.720000,1,0
54621.000000,634,2857.000000,20.650000,0,0
115849.000000,665,71034.000000,22.660000,0,0
174077.000000,573,14717.000000,26.740000,0,0
59927.000000,606,26773.000000,45.620000,0,0
40629.000000,460,27640.000000,72.200000,0,0
54497.000000,628,34468.000000,37.140000,1,0
155495.000000,377,12944.000000,27.930000,1,0
25589.000000,657,11160.000000,76.700000,0,0
181604.000000,781,88341.000000,6.730000,0,0
113832.000000,808,52423.000000,11.370000,0,0
65528.000000,827,43571.000000,70.820000,1,0
127368.000000,551,57437.000000,4.820000,1,1
55160.000000,376,36156.000000,88.830000,0,0
82245.000000,623,1606.000000,16.550000,1,1
134247.000000,374,6444.000000,18.990000,0,0
34348.000000,621,19427.000000,130.390000,0,0
113978.000000,730,59378.000000,38.640000,0,0
100234.000000,494,29281.000000,49.830000,0,0
152431.000000,343,5973.000000,28.770000,1,0
40616.000000,591,25010.000000,79.690000,1,0
76767.000000,452,55464.000000,47.970000,1,0
175686.000000,512,74674.000000,4.270000,0,0
121154.000000,548,69551.000000,34.140000,1,0
153236.000000,784,97188.000000,26.170000,0,0
158265.000000,661,123023.000000,20.570000,1,0
184550.000000,336,101089.000000,26.180000,0,0
165962.000000,849,100665.000000,9.340000,0,0
157364.000000,335,63805.000000,3.680000,1,0
61049.000000,301,37305.000000,76.710000,1,0
137290.000000,458,26317.000000,33.820000,0,0
112197.000000,730,3325.000000,20.970000,0,0
78530.000000,329,15545.000000,50.890000,1,0
178245.000000,754,98315.000000,21.940000,1,1
110879.000000,590,72909.000000,40.420000,1,0
140966.000000,381,51794.000000,15.640000,0,0
167927.000000,336,100331.000000,19.940000,0,0
117668.000000,370,45253.000000,35.500000,0,0
42020.000000,735,12610.000000,59.360000,0,0
112037.000000,674,28161.000000,27.990000,0,0
43436.000000,815,29763.000000,18.880000,1,0
24261.000000,333,12452.000000,56.990000,0,0
106842.000000,519,62567.000000,19.410000,0,0
83426.000000,318,27222.000000,59.180000,1,0
149795.000000,792,78581.000000,8.070000,1,1
48241.000000,680,36881.000000,48.830000,0,0
23307.000000,405,9605.000000,61.820000,1,0
118290.000000,597,43106.000000,22.900000,1,1
109679.000000,602,5109.000000,39.800000,1,1
168905.000000,807,121126.000000,18.540000,1,0
153693.000000,789,41613.000000,9.010000,0,0
122689.000000,519,27502.000000,4.780000,0,0
157927.000000,525,8790.000000,31.020000,1,0
172112.000000,381,59563.000000,13.990000,0,0
181241.000000,614,60251.000000,25.120000,1,1
92870.000000,408,55103.000000,36.270000,0,0
128347.000000,696,68106.000000,11.690000,0,0
114169.000000,402,80381.000000,34.340000,0,0
58082.000000,644,30644.000000,26.120000,0,0
34597.000000,304,5174.000000,45.880000,1,0
53984.000000,529,3552.000000,44.100000,0,0
142709.000000,762,25176.000000,8.190000,0,0
192830.000000,677,148813.000000,20.220000,1,0
46814.000000,828,11879.000000,98.740000,1,0
38205.000000,722,15134.000000,82.140000,1,0
50083.000000,484,38952.000000,38.440000,1,0
158203.000000,600,64689.000000,14.570000,1,1
70777.000000,726,22389.000000,14.740000,1,1
122474.000000,630,37942.000000,33.600000,0,0
60709.000000,315,11490.000000,23.860000,0,0
85814.000000,849,52496.000000,47.390000,1,0
84046.000000,772,61558.000000,24.250000,1,0
116204.000000,342,10656.000000,17.070000,1,0
28274.000000,456,13473.000000,105.820000,1,0
51856.000000,554,38601.000000,94.260000,0,0
120462.000000,387,35562.000000,5.480000,0,0
151428.000000,427,107768.000000,7.710000,1,0
119186.000000,446,64727.000000,20.900000,0,0
95881.000000,364,29894.000000,8.310000,0,0
93637.000000,395,10143.000000,19.200000,1,0
167420.000000,406,3544.000000,15.200000,0,0
80674.000000,460,42692.000000,31.770000,1,0
173943.000000,302,82741.000000,14.540000,0,0
151682.000000,669,1178.000000,21.190000,0,0
121290.000000,764,39785.000000,9.530000,0,0
75752.000000,370,13971.000000,8.480000,1,0
112717.000000,699,42248.000000,20.240000,0,0
59968.000000,768,44345.000000,44.200000,0,0
34326.000000,765,1895.000000,65.680000,1,0
137894.000000,571,82033.000000,15.900000,0,0
178405.000000,535,28929.000000,11.870000,1,0
181184.000000,595,49712.000000,5.980000,0,0
38561.000000,304,1554.000000,78.450000,1,0
131837.000000,761,31637.000000,21.220000,1,1
111142.000000,800,32645.000000,27.880000,1,1
41289.000000,327,20744.000000,96.840000,0,0
97417.000000,716,22724.000000,11.500000,0,0
123852.000000,338,38830.000000,24.590000,1,0
93635.000000,751,69295.000000,25.680000,0,0
177141.000000,607,100240.000000,23.590000,0,0
86145.000000,829,62249.000000,11.080000,1,0
126243.000000,409,8019.000000,5.280000,0,0
21029.000000,373,8967.000000,162.300000,1,0
102103.000000,617,26856.000000,43.120000,1,1
136431.000000,840,15502.000000,8.620000,1,1
47949.000000,733,3392.000000,17.540000,0,0
64622.000000,395,19783.000000,34.920000,0,0
113499.000000,642,56426.000000,38.580000,0,0
79624.000000,537,44619.000000,25.480000,0,0
109769.000000,683,30990.000000,14.210000,1,1
198180.000000,327,62377.000000,9.500000,0,0
20330.000000,356,11112.000000,124.880000,1,0
184235.000000,713,57214.000000,15.090000,0,0
180805.000000,789,120632.000000,26.240000,1,0
139126.000000,521,40772.000000,30.350000,0,0
91577.000000,818,20953.000000,40.910000,1,1
157901.000000,685,87671.000000,16.840000,1,1
145609.000000,697,60406.000000,28.340000,1,1
40510.000000,547,19890.000000,56.580000,1,0
146249.000000,699,5374.000000,23.150000,0,0
115758.000000,672,85028.000000,35.980000,1,0
80029.000000,627,40814.000000,44.120000,1,1
51833.000000,697,23216.000000,26.870000,1,1
173995.000000,492,69936.000000,16.850000,0,0
125026.000000,513,71138.000000,35.060000,0,0
46640.000000,603,22473.000000,103.830000,0,0
21285.000000,536,12753.000000,208.010000,1,0
193385.000000,435,26967.000000,18.700000,0,0
172880.000000,454,85450.000000,16.620000,1,0
106315.000000,324,23758.000000,42.990000,0,0
21858.000000,349,3628.000000,222.800000,1,0
41800.000000,634,3418.000000,78.460000,0,0
173464.000000,770,68612.000000,10.160000,0,0
41469.000000,442,29030.000000,25.920000,1,0
32288.000000,824,22467.000000,43.890000,1,0
99417.000000,684,7715.000000,42.800000,0,0
53516.000000,501,15290.000000,91.860000,1,0
89126.000000,568,17366.000000,44.520000,0,0
184651.000000,550,109184.000000,25.000000,0,0
129835.000000,371,19153.000000,34.430000,1,0
159016.000000,439,3751.000000,8.900000,0,0
41393.000000,838,27933.000000,75.030000,0,0
146010.000000,693,84633.000000,6.260000,1,1
60774.000000,494,18157.000000,52.810000,1,0
179265.000000,544,133839.000000,18.270000,1,0
184017.000000,367,122226.000000,17.450000,0,0
23919.000000,549,8383.000000,61.270000,1,0
192645.000000,483,37677.000000,14.270000,1,0
139069.000000,404,50877.000000,11.830000,1,0
172875.000000,566,85116.000000,25.830000,1,1
102056.000000,489,55325.000000,44.390000,0,0
98979.000000,832,33546.000000,23.490000,0,0
134034.000000,819,16223.000000,9.250000,1,1
78343.000000,526,28923.000000,10.260000,0,0
178597.000000,832,85010.000000,3.700000,0,0
42327.000000,641,23788.000000,60.940000,1,0
63751.000000,793,32385.000000,62.390000,1,0
113409.000000,400,3072.000000,13.190000,0,0
81703.000000,779,8617.000000,19.620000,0,0
124028.000000,704,29359.000000,5.220000,1,1
104934.000000,820,10497.000000,23.310000,1,1
183181.000000,627,129373.000000,15.060000,0,0
139373.000000,500,109865.000000,31.880000,0,0
171747.000000,623,18681.000000,16.120000,1,1
138342.000000,575,12185.000000,35.930000,1,1
145693.000000,521,60775.000000,21.040000,1,0
158334.000000,735,47549.000000,9.300000,0,0
133007.000000,406,22012.000000,8.850000,0,0
62039.000000,510,3007.000000,30.030000,1,0
31262.000000,670,9167.000000,99.410000,1,0
58313.000000,470,17563.000000,79.180000,1,0
142247.000000,528,105775.000000,11.410000,1,0
143654.000000,834,27571.000000,27.420000,1,1
186900.000000,751,112872.000000,10.720000,0,0
162807.000000,657,25103.000000,9.080000,1,1
55057.000000,306,41447.000000,16.700000,0,0
164287.000000,602,72404.000000,8.540000,0,0
196532.000000,371,42986.000000,17.110000,0,0
74877.000000,705,5339.000000,35.230000,1,1
112663.000000,639,3553.000000,9.750000,1,1
41171.000000,333,4762.000000,93.850000,0,0
87091.000000,431,57265.000000,15.430000,1,0
32492.000000,313,14708.000000,57.700000,1,0
55295.000000,432,22118.000000,37.560000,1,0
191492.000000,841,1739.000000,10.510000,1,1
198992.000000,445,72999.000000,23.580000,1,0
106741.000000,509,16037.000000,39.950000,0,0
166867.000000,330,30322.000000,26.800000,0,0
77963.000000,426,56065.000000,41.890000,0,0
166316.000000,782,81097.000000,29.650000,1,1
74091.000000,301,25498.000000,29.240000,0,0
36849.000000,319,4263.000000,82.850000,0,0
89180.000000,775,5014.000000,5.920000,0,0
106845.000000,328,44148.000000,10.800000,1,0
126749.000000,606,77035.000000,11.320000,0,0
155194.000000,303,17986.000000,27.980000,0,0
51199.000000,667,21830.000000,10.540000,1,1
181290.000000,725,52155.000000,6.330000,1,1
62579.000000,639,11472.000000,47.000000,1,1
54906.000000,349,33978.000000,47.820000,1,0
189848.000000,755,80733.000000,24.590000,1,1
91044.000000,358,66135.000000,27.520000,0,0
109092.000000,503,48727.000000,40.380000,1,0
42790.000000,418,11430.000000,62.170000,0,0
152787.000000,745,61687.000000,11.060000,0,0
164746.000000,481,6292.000000,19.020000,1,0
136691.000000,582,78012.000000,29.140000,1,1
25209.000000,560,18486.000000,113.090000,1,0
50862.000000,742,21283.000000,18.510000,1,1
179685.000000,525,87108.000000,16.200000,0,0
176305.000000,485,86455.000000,4.520000,0,0
136117.000000,628,66001.000000,25.090000,1,1
198420.000000,492,156297.000000,17.360000,1,0
100071.000000,639,54959.000000,35.630000,1,1
85565.000000,632,14641.000000,58.140000,1,0
20147.000000,665,10346.000000,197.410000,0,0
48581.000000,656,12002.000000,99.230000,1,0
73767.000000,506,47485.000000,40.440000,0,0
22034.000000,826,9922.000000,80.920000,0,0
198456.000000,372,134060.000000,6.810000,1,0
149982.000000,587,119292.000000,20.390000,1,0
84596.000000,790,17599.000000,50.630000,0,0
186042.000000,636,13750.000000,16.560000,1,1
156543.000000,797,116596.000000,25.840000,0,0
154575.000000,674,74507.000000,30.480000,0,0
190907.000000,407,68686.000000,21.370000,1,0
123789.000000,548,94292.000000,6.750000,1,0
143276.000000,542,77989.000000,26.200000,0,0
92533.000000,620,34115.000000,38.160000,0,0
48919.000000,344,27410.000000,70.760000,1,0
55504.000000,694,23502.000000,84.600000,0,0
98045.000000,762,75454.000000,28.810000,1,0
28124.000000,565,12170.000000,75.910000,1,0
106347.000000,355,80425.000000,33.180000,0,0
152718.000000,621,67503.000000,22.600000,1,1
106472.000000,726,73373.000000,45.690000,1,0
145029.000000,838,108978.000000,17.430000,1,0
197521.000000,339,56185.000000,18.750000,1,0
190958.000000,400,123078.000000,18.610000,0,0
199852.000000,497,7695.000000,12.870000,1,0
153132.000000,847,51843.000000,12.590000,1,1
70003.000000,502,22072.000000,54.050000,0,0
81943.000000,493,39118.000000,38.800000,0,0
165313.000000,641,12329.000000,30.070000,1,1
42806.000000,441,26728.000000,116.300000,0,0
61581.000000,769,21549.000000,33.440000,0,0
94643.000000,761,35404.000000,16.080000,1,1
56609.000000,431,18553.000000,37.270000,0,0
39617.000000,599,26959.000000,82.740000,0,0
173396.000000,548,83303.000000,16.370000,0,0
138353.000000,342,5816.000000,10.660000,1,0
49765.000000,781,5826.000000,43.160000,1,1
101046.000000,571,74872.000000,28.330000,0,0
122662.000000,413,15126.000000,12.630000,1,0
186426.000000,451,4740.000000,19.470000,0,0
27776.000000,748,4387.000000,113.610000,1,0
59171.000000,542,42439.000000,81.130000,1,0
121240.000000,603,55951.000000,19.440000,0,0
195950.000000,304,98249.000000,11.140000,0,0
109157.000000,640,17524.000000,7.640000,0,0
107249.000000,738,66499.000000,5.070000,0,0
161278.000000,619,31420.000000,11.890000,1,1
127463.000000,496,95787.000000,33.570000,1,0
197831.000000,720,8662.000000,3.700000,1,1
124938.000000,686,19627.000000,38.660000,0,0
68166.000000,488,5067.000000,21.720000,0,0
108384.000000,323,14655.000000,28.820000,0,0
133158.000000,773,95542.000000,4.920000,1,0
197790.000000,410,11137.000000,8.250000,1,0
173096.000000,513,82091.000000,12.460000,1,0
134405.000000,787,16008.000000,11.700000,0,0
39368.000000,498,8787.000000,126.870000,1,0
176308.000000,461,100070.000000,24.320000,1,0
20640.000000,645,1407.000000,95.450000,0,0
61842.000000,477,3760.000000,52.370000,1,0
58094.000000,823,43753.000000,34.910000,0,0
93329.000000,486,8096.000000,37.240000,0,0
182645.000000,631,142944.000000,20.350000,0,0
163524.000000,448,53458.000000,5.550000,1,0
61623.000000,830,6187.000000,10.860000,1,1
171236.000000,354,68813.000000,14.060000,0,0
115859.000000,815,43473.000000,37.100000,1,1
148730.000000,718,111708.000000,3.940000,0,0
189537.000000,736,116333.000000,11.810000,1,0
109821.000000,481,61428.000000,26.140000,1,0
164208.000000,776,62508.000000,13.050000,0,0
88385.000000,314,1472.000000,38.390000,0,0
103382.000000,790,61050.000000,34.510000,1,1
42652.000000,445,33776.000000,106.190000,0,0
163066.000000,613,53282.000000,9.300000,1,1
154387.000000,450,91048.000000,20.260000,1,0
87412.000000,422,4518.000000,38.520000,1,0
71347.000000,804,43301.000000,13.850000,0,0
107736.000000,696,72139.000000,28.840000,1,0
39469.000000,711,11014.000000,75.430000,0,0
186717.000000,365,123214.000000,7.740000,1,0
65665.000000,568,37480.000000,20.940000,0,0
117800.000000,576,53285.000000,8.870000,1,1
171204.000000,387,69600.000000,26.530000,1,0
135341.000000,302,62771.000000,9.430000,1,0
199609.000000,709,27940.000000,18.460000,0,0
30330.000000,791,22261.000000,117.460000,1,0
143547.000000,592,38353.000000,6.140000,1,1
131319.000000,681,79263.000000,25.900000,0,0
59758.000000,600,6455.000000,53.580000,1,0
37661.000000,393,28154.000000,19.360000,1,0
197284.000000,780,28822.000000,4.230000,0,0
27360.000000,480,13197.000000,21.100000,1,0
111230.000000,595,63069.000000,37.800000,1,1
198959.000000,479,22471.000000,3.590000,1,0
182556.000000,781,125091.000000,15.820000,0,0
196800.000000,641,61310.000000,23.850000,0,0
175976.000000,762,67690.000000,14.360000,1,1
59674.000000,692,45446.000000,81.200000,0,0
34721.000000,588,14253.000000,30.140000,0,0
111546.000000,516,39236.000000,30.380000,1,0
44357.000000,492,31053.000000,46.490000,1,0
131083.000000,704,102115.000000,32.480000,0,0
159873.000000,417,119031.000000,30.840000,0,0
158987.000000,627,66064.000000,17.300000,1,1
98952.000000,347,69283.000000,29.110000,0,0
155321.000000,821,37049.000000,6.550000,0,0
155137.000000,359,108411.000000,12.150000,0,0
125058.000000,475,97268.000000,18.840000,1,0
136446.000000,561,44345.000000,16.420000,1,1
74814.000000,487,25502.000000,29.320000,1,0
58104.000000,751,8161.000000,75.280000,1,0
43731.000000,358,25375.000000,89.070000,1,0
85610.000000,720,56612.000000,57.700000,0,0
63501.000000,378,24394.000000,32.930000,0,0
151092.000000,514,108313.000000,5.580000,0,0
190612.000000,581,3179.000000,20.910000,1,1
58744.000000,728,11149.000000,38.040000,0,0
193722.000000,437,88804.000000,2.870000,0,0
163300.000000,467,68769.000000,26.120000,0,0
179844.000000,444,74902.000000,5.120000,0,0
179606.000000,586,80966.000000,19.090000,0,0
97250.000000,478,33493.000000,44.490000,0,0
146295.000000,558,63185.000000,33.980000,1,1
88747.000000,740,61032.000000,11.430000,1,0
108067.000000,848,36576.000000,7.500000,0,0
182921.000000,485,117919.000000,17.920000,0,0
155913.000000,765,72009.000000,27.990000,0,0
106676.000000,600,44173.000000,21.810000,0,0
97309.000000,370,37390.000000,21.010000,1,0
180006.000000,439,56844.000000,23.940000,0,0
106060.000000,745,60464.000000,15.960000,0,0
172417.000000,513,99796.000000,12.450000,1,0
178023.000000,327,41158.000000,6.890000,0,0
95063.000000,601,32772.000000,38.250000,0,0
126724.000000,421,48204.000000,7.560000,0,0
55678.000000,435,5069.000000,37.230000,0,0
192289.000000,728,67145.000000,14.030000,1,1
80834.000000,404,3301.000000,36.890000,1,0
137836.000000,606,33515.000000,15.100000,1,1
135341.000000,480,94778.000000,35.200000,0,0
160743.000000,723,86026.000000,29.030000,1,1
98184.000000,767,55836.000000,28.600000,1,1
47561.000000,433,6013.000000,96.710000,1,0
23758.000000,803,7095.000000,171.250000,0,0
32448.000000,704,3541.000000,99.470000,0,0
110889.000000,822,68318.000000,24.090000,0,0
80724.000000,662,22371.000000,41.350000,0,0
157071.000000,329,83375.000000,10.080000,1,0
56571.000000,377,44435.000000,28.690000,0,0
173092.000000,342,72436.000000,14.860000,0,0
101307.000000,479,66732.000000,39.660000,1,0
95119.000000,759,44035.000000,7.740000,1,1
83580.000000,381,29864.000000,58.510000,1,0
165617.000000,771,44931.000000,6.630000,1,1
24396.000000,512,13505.000000,136.700000,0,0
53233.000000,753,36726.000000,68.550000,0,0
132060.000000,646,62760.000000,13.020000,1,1
141311.000000,687,95683.000000,4.890000,1,0
21649.000000,817,8353.000000,169.340000,1,0
134722.000000,381,54306.000000,4.060000,1,0
79652.000000,527,42794.000000,28.160000,0,0
145917.000000,548,56742.000000,18.790000,1,0
190491.000000,432,131994.000000,18.210000,1,0
86765.000000,638,45519.000000,21.850000,0,0
77232.000000,362,51852.000000,17.150000,0,0
186731.000000,429,145376.000000,8.650000,0,0
25936.000000,619,9341.000000,60.520000,1,0
106787.000000,650,39057.000000,25.410000,0,0
178238.000000,528,118930.000000,24.090000,0,0
96853.000000,406,55469.000000,12.200000,0,0
38127.000000,668,14806.000000,113.460000,0,0
189062.000000,771,139318.000000,10.720000,0,0
119644.000000,310,37508.000000,20.450000,0,0
150930.000000,533,25564.000000,12.310000,1,0
62738.000000,590,40471.000000,64.830000,0,0
160157.000000,776,4802.000000,21.030000,1,1
62383.000000,544,41302.000000,79.180000,0,0
172747.000000,585,111558.000000,8.950000,0,0
147976.000000,722,84385.000000,4.440000,0,0
35507.000000,387,24540.000000,37.850000,1,0
84209.000000,823,16378.000000,8.190000,1,1
150757.000000,393,19845.000000,19.660000,1,0
113284.000000,734,82861.000000,36.220000,1,0
163684.000000,377,71888.000000,4.580000,1,0
115938.000000,523,60904.000000,16.000000,0,0
105479.000000,713,3775.000000,33.220000,1,1
148713.000000,469,101525.000000,25.900000,0,0
103563.000000,690,80711.000000,27.980000,0,0
141288.000000,602,65833.000000,19.930000,0,0
180328.000000,679,7663.000000,16.140000,0,0
190010.000000,545,102377.000000,24.330000,1,0
136158.000000,417,68363.000000,18.130000,0,0
39479.000000,529,12304.000000,116.290000,1,0
54336.000000,675,5043.000000,26.500000,0,0
189145.000000,812,20478.000000,8.330000,0,0
45239.000000,368,13122.000000,99.460000,1,0
118110.000000,803,94130.000000,20.620000,0,0
59043.000000,361,3645.000000,31.170000,1,0
185327.000000,694,69701.000000,24.730000,0,0
26742.000000,825,5636.000000,152.730000,0,0
69427.000000,671,16857.000000,71.690000,1,0
64179.000000,591,1629.000000,36.970000,1,1
134427.000000,539,85408.000000,17.840000,1,0
43659.000000,480,3541.000000,24.740000,0,0
112689.000000,789,42547.000000,37.680000,1,1
94006.000000,789,34145.000000,47.690000,1,1
191811.000000,542,86175.000000,7.860000,0,0
22139.000000,388,3849.000000,186.490000,1,0
99325.000000,538,66842.000000,22.320000,0,0
37998.000000,506,20687.000000,50.120000,0,0
141026.000000,737,55527.000000,28.960000,1,1
149386.000000,544,108398.000000,16.080000,1,0
50539.000000,454,11841.000000,13.250000,1,0
151727.000000,385,6168.000000,12.960000,1,0
175205.000000,612,10009.000000,23.820000,1,1
177900.000000,351,139488.000000,23.290000,1,0
197583.000000,722,95493.000000,12.550000,1,1
50675.000000,410,38730.000000,97.300000,1,0
60391.000000,371,15218.000000,81.060000,1,0
122905.000000,511,58969.000000,9.090000,1,0
132994.000000,708,8056.000000,27.860000,0,0
146944.000000,387,113493.000000,3.910000,1,0
182104.000000,417,126602.000000,20.960000,0,0
104163.000000,330,32349.000000,11.850000,1,0
26009.000000,554,9634.000000,87.870000,0,0
27291.000000,804,9391.000000,36.720000,0,0
110424.000000,359,60478.000000,33.960000,0,0
113875.000000,770,30634.000000,13.140000,1,1
74779.000000,420,2710.000000,41.250000,1,0
188424.000000,815,25332.000000,5.330000,1,1
135210.000000,331,100574.000000,12.810000,0,0
35840.000000,734,16127.000000,86.900000,1,0
110536.000000,587,79275.000000,28.390000,0,0
199940.000000,551,65964.000000,6.990000,1,1
35536.000000,329,4542.000000,105.020000,0,0
22333.000000,327,17235.000000,192.580000,1,0
191957.000000,349,111324.000000,21.700000,1,0
67868.000000,521,15122.000000,36.170000,1,0
108511.000000,847,39424.000000,34.260000,0,0
157922.000000,497,115723.000000,29.020000,1,0
142714.000000,643,96972.000000,31.050000,1,0
68890.000000,445,22300.000000,57.160000,1,0
164286.000000,645,47670.000000,13.990000,0,0
75462.000000,417,28579.000000,56.660000,1,0
101478.000000,831,31829.000000,15.590000,0,0
162255.000000,511,94118.000000,25.210000,0,0
123908.000000,497,32525.000000,11.720000,1,0
87658.000000,541,34467.000000,36.450000,0,0
156021.000000,618,56193.000000,20.560000,0,0
132912.000000,791,13879.000000,16.870000,0,0
148737.000000,390,6058.000000,9.100000,0,0
47695.000000,768,23623.000000,56.230000,1,0
146035.000000,709,16968.000000,5.100000,0,0
154580.000000,609,68223.000000,3.440000,1,1
90609.000000,559,49479.000000,11.270000,0,0
162619.000000,415,94236.000000,15.630000,1,0
37941.000000,374,18662.000000,84.700000,0,0
46732.000000,614,3034.000000,64.930000,1,0
39956.000000,391,20908.000000,97.210000,1,0
25802.000000,640,12134.000000,106.170000,0,0
111916.000000,564,53197.000000,14.740000,1,1
152790.000000,561,66513.000000,13.200000,0,0
89970.000000,327,39019.000000,20.010000,0,0
93612.000000,646,47422.000000,45.010000,0,0
27513.000000,309,1227.000000,73.170000,1,0
177541.000000,723,37088.000000,26.570000,1,1
59278.000000,525,25668.000000,66.220000,0,0
52953.000000,401,30164.000000,90.090000,1,0
159035.000000,537,49188.000000,25.190000,1,0
198043.000000,761,154479.000000,3.240000,1,0
27700.000000,387,12819.000000,114.200000,1,0
49753.000000,371,27991.000000,34.940000,0,0
83058.000000,581,42180.000000,47.660000,0,0
69497.000000,785,3223.000000,50.890000,1,0
65277.000000,798,22674.000000,64.930000,0,0
99922.000000,485,47582.000000,43.960000,0,0
180709.000000,696,87324.000000,18.280000,0,0
42162.000000,787,28680.000000,66.840000,0,0
144426.000000,651,66600.000000,11.110000,1,1
49424.000000,724,30283.000000,18.980000,1,0
100224.000000,772,38298.000000,42.910000,0,0
81403.000000,620,8703.000000,60.420000,0,0
164389.000000,533,56386.000000,9.510000,0,0
178869.000000,798,13106.000000,6.130000,1,1
136642.000000,313,73900.000000,25.970000,1,0
199067.000000,590,89562.000000,23.460000,0,0
39632.000000,545,29063.000000,19.390000,0,0
166653.000000,588,76607.000000,6.530000,1,1
102150.000000,659,72017.000000,14.500000,1,0
146718.000000,473,71107.000000,33.540000,0,0
126268.000000,803,73718.000000,33.740000,1,1
32655.000000,441,11672.000000,98.510000,0,0
187041.000000,767,26128.000000,19.220000,1,1
155699.000000,433,110548.000000,5.940000,0,0
196982.000000,834,73769.000000,22.320000,1,1
147832.000000,423,55594.000000,8.520000,1,0
98825.000000,710,34368.000000,22.150000,0,0
47019.000000,816,4955.000000,44.240000,0,0
99542.000000,476,65156.000000,24.900000,1,0
163293.000000,644,32611.000000,10.480000,0,0
96648.000000,807,1620.000000,36.260000,1,1
166883.000000,423,39543.000000,27.840000,0,0
